row	seed	threads	draw	outcome	moves	passes	time	fringe	closed	mvtree
8728	8728	16	1	0	118	2	3.997	15111488	27406945	8601924
8729	8729	16	1	0	107	2	0.1543	1023082	1395886	337681
8730	8730	16	1	2			0.04799	0	6697	3475
8731	8731	16	1	0	111	2	0.08625	352343	611898	213847
8732	8732	16	1	0	111	2	0.8601	3270674	6024693	1858092
8733	8733	16	1	0	118	2	0.1106	331122	583560	192122
8734	8734	16	1	0	113	2	0.3516	2247536	3305734	988563
8735	8735	16	1	0	111	2	0.2257	1228078	1979261	671708
8736	8736	16	1	0	120	2	0.2947	1541460	2584961	852906
8737	8737	16	1	0	107	2	0.1787	1188611	1689776	500076
8738	8738	16	1	0	103	2	0.0666	217357	433780	170248
8739	8739	16	1	0	105	2	0.5612	5034660	6810225	1645199
8740	8740	16	1	2			0.9757	0	3494417	1717041
8741	8741	16	1	2			0.3234	0	1160152	625501
8742	8742	16	1	0	116	2	0.084	581771	860737	258417
8743	8743	16	1	2			10.6	0	34665754	18300744
8744	8744	16	1	0	115	2	0.4815	1683371	3364446	1193790
8745	8745	16	1	0	123	2	7.913	23557605	47432820	14658995
8746	8746	16	1	0	108	2	0.1061	1124088	1390653	214679
8747	8747	16	1	0	112	2	0.6474	3618020	5747933	1797392
8748	8748	16	1	0	113	2	0.9415	4314456	7044489	2256480
8749	8749	16	1	0	114	2	0.4841	2587698	3872940	1172152
8750	8750	16	1	0	110	1	0.08984	368078	656935	240065
8751	8751	16	1	0	111	2	0.5045	3049945	4616540	1386768
8752	8752	16	1	0	120	2	6.04	23077951	40980518	12492307
8753	8753	16	1	0	100	1	0.06682	706966	854457	152575
8754	8754	16	1	0	101	1	0.2227	1327933	1889120	472383
8755	8755	16	1	0	115	2	0.565	3722226	5518262	1611498
8756	8756	16	1	2			0.16	0	568015	280737
8757	8757	16	1	2			2.28	0	7931309	4461952
8758	8758	16	1	0	103	1	0.3434	2478940	3441926	974517
8759	8759	16	1	0	116	2	0.339	1865810	2950064	845553
8760	8760	16	1	0	107	2	0.06001	315725	489173	151192
8761	8761	16	1	0	126	3	0.04704	284510	395401	108434
8762	8762	16	1	0	120	3	2.672	9470519	17518526	6061229
8763	8763	16	1	0	99	1	0.04886	326498	436691	111182
8764	8764	16	1	0	107	2	0.2243	649666	1321677	487778
8765	8765	16	1	0	110	2	0.1121	1024187	1322918	305713
8766	8766	16	1	0	113	2	1.722	7661266	12409780	4264007
8767	8767	16	1	0	101	1	0.09264	637571	913979	233253
8768	8768	16	1	0	127	3	0.09886	424573	637185	181015
8769	8769	16	1	2			2.215	0	8170058	3996961
8770	8770	16	1	0	121	2	15.73	60963911	105117089	34398536
8771	8771	16	1	0	99	2	0.05205	381747	508542	119490
8772	8772	16	1	0	116	2	1.921	8100999	13146600	3943168
8773	8773	16	1	0	100	1	0.4057	3834740	4856689	1059381
8774	8774	16	1	0	111	2	0.04695	16386	23307	6253
8775	8775	16	1	0	110	2	0.1199	945649	1326597	340960
8776	8776	16	1	0	111	2	0.1624	992504	1502390	451681
8777	8777	16	1	0	102	1	0.1613	1043957	1588256	536304
8778	8778	16	1	0	112	2	0.6558	3538624	5747992	1677341
8779	8779	16	1	0	97	1	0.2102	1195675	1715140	483238
8780	8780	16	1	0	107	1	0.08375	654379	879939	212481
8781	8781	16	1	0	114	2	0.5589	4366504	5990546	1556213
8782	8782	16	1	0	113	2	0.8155	3729608	6239336	1939115
8783	8783	16	1	0	111	2	0.5246	3507167	5162860	1494956
8784	8784	16	1	0	113	2	0.3321	1384308	2438087	906984
8785	8785	16	1	0	104	2	0.3578	3681543	4556021	813452
8786	8786	16	1	0	110	2	0.04711	240855	350566	95041
8787	8787	16	1	0	104	1	0.331	2646977	3786420	1124698
8788	8788	16	1	0	121	2	0.04709	138990	210568	64974
8789	8789	16	1	0	104	1	0.1277	1047009	1474733	416489
8790	8790	16	1	0	95	1	0.08524	523925	755474	215456
8791	8791	16	1	0	112	2	0.08917	352379	621639	235916
8792	8792	16	1	0	108	2	0.1588	586209	1139866	450478
8793	8793	16	1	0	98	1	0.07171	663652	852408	187498
8794	8794	16	1	0	115	3	0.2271	944538	1746978	616606
8795	8795	16	1	0	100	1	0.1931	1919476	2485275	555598
8796	8796	16	1	2			5.001	0	17642865	9378052
8797	8797	16	1	0	122	3	0.4835	1009642	2676848	1120309
8798	8798	16	1	0	111	2	0.08593	799137	1037539	237154
8799	8799	16	1	0	108	1	2.143	10305706	16104165	4805842
8800	8800	16	1	0	114	2	0.2975	1093401	1951186	664805
8801	8801	16	1	0	110	2	2.817	18434156	25955881	7131714
8802	8802	16	1	0	96	1	0.04735	269909	387040	114697
8803	8803	16	1	0	128	3	0.834	1385080	4125487	1362259
8804	8804	16	1	0	106	1	0.0548	230290	308441	74661
8805	8805	16	1	2			0.4232	0	1564667	593864
8806	8806	16	1	0	108	2	0.4651	4504906	5823922	1253131
8807	8807	16	1	0	111	2	0.05537	305074	467557	134991
8808	8808	16	1	0	102	1	0.05035	468326	578343	115004
8809	8809	16	1	0	108	2	0.215	459542	1257869	582074
8810	8810	16	1	0	100	1	0.2436	2446590	3126422	597653
8811	8811	16	1	0	115	2	2.622	14036195	20552906	5912832
8812	8812	16	1	2			0.04968	0	3337	1585
8813	8813	16	1	0	108	2	0.1611	798834	1210504	408869
8814	8814	16	1	0	108	2	0.483	3847874	5460041	1370772
8815	8815	16	1	0	111	2	0.08072	491490	755118	237759
8816	8816	16	1	0	102	2	0.1502	1034566	1430352	373327
8817	8817	16	1	0	111	1	2.311	15350989	21224796	5427736
8818	8818	16	1	0	124	2	0.6976	5041330	7210416	1957823
8819	8819	16	1	0	105	2	0.1663	338721	844765	440338
8820	8820	16	1	0	115	2	0.1321	721051	1154143	328460
8821	8821	16	1	0	123	3	0.2197	1027382	1712084	566411
8822	8822	16	1	0	104	2	0.06272	303836	497140	173131
8823	8823	16	1	0	130	2	1.102	2611138	6469863	2540185
8824	8824	16	1	0	106	2	0.2043	1405968	1867763	424444
8825	8825	16	1	0	107	1	0.9212	7812918	10164245	2098284
8826	8826	16	1	0	108	1	0.05661	224882	339274	107597
8827	8827	16	1	0	116	2	3.008	11490994	19983894	6515828
8828	8828	16	1	0	113	2	0.2044	1236957	1743598	455511
8829	8829	16	1	2			62.36	0	179955108	110503496
8830	8830	16	1	0	101	2	0.04731	258306	372399	119960
8831	8831	16	1	0	120	2	3.099	8908857	18265718	6713849
8832	8832	16	1	0	102	2	0.04724	254792	360350	101621
8833	8833	16	1	0	110	1	0.6767	4946026	6695365	1660585
8834	8834	16	1	0	108	2	0.07553	118114	318490	126446
8835	8835	16	1	0	101	1	0.1305	963533	1286688	287971
8836	8836	16	1	0	108	2	0.7485	4149673	6626146	2018894
8837	8837	16	1	0	113	2	1.473	5971801	9795612	3513155
8838	8838	16	1	2			0.3998	0	1524707	774884
8839	8839	16	1	0	119	2	0.4476	2097298	3519322	1220206
8840	8840	16	1	0	103	1	0.04724	184937	246004	55318
8841	8841	16	1	2			0.08	0	338114	141862
8842	8842	16	1	0	108	1	0.1686	671376	1255827	526449
8843	8843	16	1	0	100	2	0.2308	1707811	2451511	691397
8844	8844	16	1	2			3.043	0	11372494	6247031
8845	8845	16	1	0	102	2	0.04698	199437	284229	82116
8846	8846	16	1	0	101	1	0.09242	489142	742540	240587
8847	8847	16	1	0	99	1	0.401	2863395	4121643	1220168
8848	8848	16	1	0	112	2	0.4126	1596917	2971354	1019091
8849	8849	16	1	0	119	2	0.09661	161025	519547	225206
8850	8850	16	1	0	118	2	0.1711	1597498	1976010	386015
8851	8851	16	1	0	110	2	0.5963	4297629	6098582	1694930
8852	8852	16	1	2			5.979	0	20679819	9953745
8853	8853	16	1	0	98	1	0.1618	1814035	2203342	404946
8854	8854	16	1	0	109	1	0.339	2613524	3749725	1118845
8855	8855	16	1	0	108	2	0.1211	494555	901089	330825
8856	8856	16	1	0	99	1	0.199	2082125	2627164	542439
8857	8857	16	1	0	116	2	0.3423	2975604	3999817	989201
8858	8858	16	1	2			0.04732	0	82064	40289
8859	8859	16	1	0	119	2	0.3445	1477607	2744715	964457
8860	8860	16	1	0	111	2	0.1823	1021111	1594545	462223
8861	8861	16	1	2			0.04695	0	89	55
8862	8862	16	1	0	122	3	14.04	32544611	71862276	29124274
8863	8863	16	1	0	108	2	0.2864	2082453	2800095	713165
8864	8864	16	1	0	120	2	0.6508	4399953	6659076	2016195
8865	8865	16	1	0	122	2	0.1865	974665	1422315	454671
8866	8866	16	1	0	115	2	0.4573	1533123	3232475	1319290
8867	8867	16	1	0	114	2	2.162	10961226	16433273	4693697
8868	8868	16	1	0	110	2	0.9072	3351315	6239977	2390561
8869	8869	16	1	0	126	2	2.31	5623567	13063950	5200077
8870	8870	16	1	0	116	2	0.1432	740900	1199854	434221
8871	8871	16	1	0	121	2	1.045	6489339	9344480	2512439
8872	8872	16	1	2			0.05699	0	156630	55164
8873	8873	16	1	0	115	2	1.596	6040514	10545557	3873578
8874	8874	16	1	2			0.04697	0	79271	35534
8875	8875	16	1	0	105	2	0.2066	1284289	1750414	447541
8876	8876	16	1	0	124	2	0.2775	1464022	2478821	788052
8877	8877	16	1	2			11.57	0	40274000	17623946
8878	8878	16	1	0	101	1	0.1544	983974	1443808	470920
8879	8879	16	1	0	103	2	0.1028	586431	825420	223649
8880	8880	16	1	0	123	3	0.1687	1163146	1640002	498201
8881	8881	16	1	0	116	2	1.961	7032599	12456987	4057954
8882	8882	16	1	0	102	1	0.0667	507459	690766	156949
8883	8883	16	1	0	116	3	0.9647	3772856	6458563	2244348
8884	8884	16	1	0	117	2	0.3111	1263081	2193937	893571
8885	8885	16	1	0	109	2	0.1249	840170	1272011	382877
8886	8886	16	1	0	109	2	0.07796	430962	624058	152341
8887	8887	16	1	0	138	4	1.117	1766984	5578789	2655038
8888	8888	16	1	0	114	2	2.271	11679567	17188841	4484948
8889	8889	16	1	2			3.994	0	13905624	7283486
8890	8890	16	1	0	105	1	0.3725	3269639	4301665	979419
8891	8891	16	1	0	116	2	0.4553	1801673	3301541	1224222
8892	8892	16	1	0	118	3	0.04712	25719	78866	39346
8893	8893	16	1	0	119	2	0.1748	445402	1115569	443224
8894	8894	16	1	0	115	2	0.513	2248870	4082100	1430264
8895	8895	16	1	0	101	2	0.07594	599429	823245	185493
8896	8896	16	1	0	117	2	0.356	1991772	3212080	1142292
8897	8897	16	1	0	122	3	0.12	228552	683399	267615
8898	8898	16	1	0	108	2	0.07385	413486	587211	161378
8899	8899	16	1	0	105	1	0.04709	158815	225159	61341
8900	8900	16	1	0	109	2	0.3063	1413169	2431077	744839
8901	8901	16	1	0	100	2	0.04698	27223	52201	24835
8902	8902	16	1	0	110	2	0.2953	1145820	2196512	879495
8903	8903	16	1	0	114	2	0.04707	71201	113910	39530
8904	8904	16	1	0	99	2	0.04696	89511	114304	23355
8905	8905	16	1	0	96	1	0.04724	198699	302126	106853
8906	8906	16	1	2			3.747	0	13404067	7169145
8907	8907	16	1	0	104	2	0.2178	1109877	1785423	605465
8908	8908	16	1	0	131	3	0.4434	1755207	3361532	1209584
8909	8909	16	1	0	110	2	0.3747	2462557	3756621	1180979
8910	8910	16	1	0	125	3	0.1405	489896	1033560	428252
8911	8911	16	1	0	108	1	1.011	7973092	10774417	2626327
8912	8912	16	1	0	110	2	0.4035	2448743	3607483	1109072
8913	8913	16	1	0	117	2	0.04704	48875	174700	74558
8914	8914	16	1	0	107	2	1.178	2566140	6439488	2652272
8915	8915	16	1	0	125	2	0.0505	211713	309830	84678
8916	8916	16	1	0	117	2	0.404	2810434	3953224	1105309
8917	8917	16	1	0	109	2	0.04706	200687	293370	83889
8918	8918	16	1	2			0.04722	0	29914	16946
8919	8919	16	1	0	103	2	0.2266	1034886	1556589	501660
8920	8920	16	1	0	115	2	0.3443	2433003	3546533	1035461
8921	8921	16	1	0	105	1	0.1016	808175	1123622	279401
8922	8922	16	1	2			40.98	0	118149289	55035929
8923	8923	16	1	0	115	2	6.173	19431697	37053373	12507267
8924	8924	16	1	0	126	3	0.1674	161165	750471	372943
8925	8925	16	1	0	113	2	1.113	2477771	6160212	2498957
8926	8926	16	1	0	121	2	0.1204	576147	833353	225525
8927	8927	16	1	2			1.475	0	5087869	2628107
8928	8928	16	1	0	104	1	0.9049	6897355	9223997	2259158
8929	8929	16	1	0	110	2	5.065	28985316	40007524	10773030
8930	8930	16	1	0	112	2	1.176	6279441	9398555	2574780
8931	8931	16	1	0	113	2	0.05593	105620	234946	100364
8932	8932	16	1	2			2.112	0	7122008	4409230
8933	8933	16	1	2			0.4272	0	1722259	692911
8934	8934	16	1	0	118	2	0.4639	2160100	3821284	1342139
8935	8935	16	1	2			0.04686	0	409	149
8936	8936	16	1	0	102	1	0.1237	1094048	1487308	365080
8937	8937	16	1	0	102	2	2.278	22169266	27125427	5095286
8938	8938	16	1	0	117	2	0.1532	1111208	1496395	385473
8939	8939	16	1	0	113	2	1.845	9437723	14330067	4443150
8940	8940	16	1	0	106	2	0.4272	2607171	3923783	1223832
8941	8941	16	1	0	111	1	0.6339	3603655	5799002	1811007
8942	8942	16	1	0	108	2	0.1082	503265	765605	252432
8943	8943	16	1	0	111	2	2.241	13294662	19364558	5281265
8944	8944	16	1	0	111	2	0.06125	283681	487978	189965
8945	8945	16	1	0	112	2	0.2306	599180	1330440	503640
8946	8946	16	1	0	109	2	0.04704	258415	366576	105345
8947	8947	16	1	0	109	2	0.09953	275624	642759	259375
8948	8948	16	1	0	126	3	0.2726	715002	1716360	692528
8949	8949	16	1	0	129	3	0.04703	63645	133602	57893
8950	8950	16	1	0	93	1	0.2116	1519371	2149669	600611
8951	8951	16	1	0	120	2	1.047	5290442	8426422	2458719
8952	8952	16	1	0	108	2	0.0586	285096	399568	119070
8953	8953	16	1	2			0.0488	0	105341	45481
8954	8954	16	1	0	123	2	3.095	12128528	21339040	6996026
8955	8955	16	1	0	97	1	0.1559	778441	1268009	429308
8956	8956	16	1	0	117	2	3.111	6499160	15688820	5337411
8957	8957	16	1	0	103	2	0.04835	46522	78358	31948
8958	8958	16	1	0	99	1	0.4914	3387772	5077639	1562021
8959	8959	16	1	0	110	2	0.5029	1545388	3177490	1305721
8960	8960	16	1	0	107	1	0.422	2497215	3890734	1099890
8961	8961	16	1	0	109	2	0.2098	1786623	2447854	639311
8962	8962	16	1	0	103	1	0.06698	510906	710073	180541
8963	8963	16	1	0	104	2	1.562	7275959	11763323	3581524
8964	8964	16	1	0	107	2	0.05045	331468	453447	107265
8965	8965	16	1	0	106	2	0.3362	1631311	2687809	1041327
8966	8966	16	1	0	113	2	0.5505	2413094	4326368	1390228
8967	8967	16	1	0	104	2	0.2517	2068199	2876407	751904
8968	8968	16	1	0	118	2	0.307	2576440	3561218	940776
8969	8969	16	1	0	102	1	0.1949	1591000	2186774	523217
8970	8970	16	1	0	117	2	0.2353	1081623	1973295	693125
8971	8971	16	1	0	112	2	1.607	5306464	10228233	3272840
8972	8972	16	1	0	112	2	0.4561	1292521	2874167	1162460
8973	8973	16	1	0	117	2	1.324	3579035	7912667	2861675
8974	8974	16	1	0	110	1	0.9156	4738997	7312424	2248874
8975	8975	16	1	0	119	2	0.1794	400140	878761	349185
8976	8976	16	1	0	103	1	0.09597	894664	1154987	269966
8977	8977	16	1	0	113	2	3.484	15625251	25290427	7812988
8978	8978	16	1	2			0.04752	0	20845	10025
8979	8979	16	1	0	128	3	0.2418	1126624	1746385	561427
8980	8980	16	1	0	97	1	0.04694	28150	56962	27923
8981	8981	16	1	0	99	1	0.5129	4424593	6012920	1462798
8982	8982	16	1	0	125	3	0.05236	55020	238431	112544
8983	8983	16	1	0	108	2	0.06006	361071	523253	144509
8984	8984	16	1	0	114	2	0.04879	136429	238558	79807
8985	8985	16	1	0	114	2	0.7129	4514975	6957104	2166865
8986	8986	16	1	0	120	2	0.5154	3099731	4856377	1382941
8987	8987	16	1	0	118	2	0.4861	2094791	3721553	1366113
8988	8988	16	1	0	129	3	0.09569	555826	864277	293868
8989	8989	16	1	0	105	1	0.8825	4084984	6899706	2401194
8990	8990	16	1	0	110	2	0.2779	810782	1637112	612649
8991	8991	16	1	0	123	3	0.299	1627227	2716086	822895
8992	8992	16	1	0	111	1	0.2874	1767523	2738380	811815
8993	8993	16	1	0	133	3	0.6467	1831621	4249898	1680957
8994	8994	16	1	0	109	2	0.463	1597494	3170704	1281141
8995	8995	16	1	0	106	1	0.9102	6133471	8668653	2456102
8996	8996	16	1	0	112	2	1.551	10431354	13838695	3443173
8997	8997	16	1	0	98	1	0.04697	183210	225300	43635
8998	8998	16	1	0	105	1	0.1093	739600	1002530	249427
8999	8999	16	1	0	111	2	0.1404	929475	1272811	324020
9000	9000	16	1	0	108	2	0.5916	4231021	6214667	1651306
9001	9001	16	1	0	116	2	0.2133	1049490	1522854	463441
9002	9002	16	1	0	106	2	0.2014	1810986	2364147	523411
9003	9003	16	1	0	123	3	0.09662	531489	840092	289064
9004	9004	16	1	0	96	1	0.0916	467581	699823	222132
9005	9005	16	1	0	93	1	0.06812	444986	594878	151212
9006	9006	16	1	2			0.315	0	1261394	633809
9007	9007	16	1	0	129	2	0.3124	1593169	2627248	887643
9008	9008	16	1	0	105	2	0.9386	8896365	11339384	2346970
9009	9009	16	1	0	109	2	0.5813	2716501	4818022	1917944
9010	9010	16	1	0	114	1	0.579	1770738	3865528	1371318
9011	9011	16	1	0	111	2	2.499	9586297	17180127	6071135
9012	9012	16	1	0	107	2	0.7474	5337203	7320197	1969620
9013	9013	16	1	0	100	1	0.08455	402830	608831	192025
9014	9014	16	1	0	108	2	0.09373	490126	682096	180881
9015	9015	16	1	0	111	2	0.2188	1043340	1769389	586129
9016	9016	16	1	0	106	2	0.04694	273879	374091	94122
9017	9017	16	1	0	110	2	0.1143	267157	704913	314263
9018	9018	16	1	0	106	1	0.07013	441525	583211	136611
9019	9019	16	1	0	135	3	0.1383	410521	921564	363159
9020	9020	16	1	0	98	1	0.3924	5023152	6072729	1092101
9021	9021	16	1	0	102	1	0.05514	312815	468405	141774
9022	9022	16	1	0	111	2	3.391	26299768	32008967	6190858
9023	9023	16	1	0	110	2	0.5371	4065876	5626543	1517096
9024	9024	16	1	2			0.04687	0	421	217
9025	9025	16	1	0	109	2	0.05044	144446	238915	86268
9026	9026	16	1	0	103	1	0.218	1887558	2519586	592950
9027	9027	16	1	0	104	1	0.04711	101493	137640	31907
9028	9028	16	1	0	106	2	2.048	6803609	12912407	4824471
9029	9029	16	1	0	106	1	0.6458	4015290	6139213	2030132
9030	9030	16	1	0	114	2	0.5929	3029350	4927933	1638183
9031	9031	16	1	2			0.6851	0	2515675	1179599
9032	9032	16	1	0	116	2	1.934	7697310	13424540	4343689
9033	9033	16	1	0	98	1	0.07802	648844	878544	217601
9034	9034	16	1	0	124	3	0.3624	1594985	2738781	914108
9035	9035	16	1	0	93	1	0.05236	398701	528694	124484
9036	9036	16	1	0	109	2	0.4629	3133636	4654641	1320426
9037	9037	16	1	0	112	2	0.7482	4808942	7022456	2238669
9038	9038	16	1	0	108	2	3.601	17352522	27497880	8994872
9039	9039	16	1	0	117	2	0.2983	617566	1641514	655184
9040	9040	16	1	0	123	2	0.08267	458934	723392	242292
9041	9041	16	1	2			0.04703	0	9625	4134
9042	9042	16	1	0	116	2	2.099	12429175	17746670	4560969
9043	9043	16	1	0	116	2	5.982	25726808	42018924	13976279
9044	9044	16	1	0	115	1	0.1499	925544	1392124	441588
9045	9045	16	1	0	121	2	1.149	5349267	8708024	2937594
9046	9046	16	1	0	112	2	0.04844	85210	149547	56953
9047	9047	16	1	0	99	1	0.2796	1983901	2682567	703885
9048	9048	16	1	0	104	1	0.04701	53420	77404	22676
9049	9049	16	1	0	100	1	0.1035	567332	906548	305265
9050	9050	16	1	0	101	1	0.08323	465976	662431	187255
9051	9051	16	1	0	108	2	0.04708	258336	367203	112319
9052	9052	16	1	0	96	1	0.04836	169222	214236	45013
9053	9053	16	1	0	112	2	0.3942	2260528	3618865	1119933
9054	9054	16	1	0	105	1	0.152	1070555	1572192	464044
9055	9055	16	1	0	117	2	0.3079	2257320	3223020	836348
9056	9056	16	1	0	106	1	1.344	8414280	12053827	2928378
9057	9057	16	1	0	112	2	3.891	11058618	22499087	7458160
9058	9058	16	1	0	121	2	1.538	4461564	9180873	3206273
9059	9059	16	1	0	101	1	0.3259	1558360	2572987	1032800
9060	9060	16	1	0	109	2	0.111	505079	871438	297255
9061	9061	16	1	0	137	4	0.1014	70898	426574	212455
9062	9062	16	1	0	117	2	0.4278	1953085	3420055	1175441
9063	9063	16	1	2			0.04704	0	108614	50451
9064	9064	16	1	0	112	2	0.1318	482670	855790	309130
9065	9065	16	1	0	110	1	0.4084	1798691	3076311	1091301
9066	9066	16	1	0	111	2	0.6473	3647595	5940542	1989054
9067	9067	16	1	0	133	3	0.1343	228020	638243	309781
9068	9068	16	1	0	113	2	3.38	13195284	23240516	8083011
9069	9069	16	1	0	108	1	0.04731	317683	445513	126256
9070	9070	16	1	0	128	3	3.753	13972674	24822905	8724244
9071	9071	16	1	0	124	2	5.31	23974105	38794217	11365300
9072	9072	16	1	0	111	2	1.279	7256630	10320509	2685971
9073	9073	16	1	0	115	2	0.687	3299021	5203678	1561347
9074	9074	16	1	2			12.09	0	38387092	20131710
9075	9075	16	1	0	129	3	4.949	30719679	42739792	11546328
9076	9076	16	1	0	119	2	0.372	1865844	3019648	980405
9077	9077	16	1	0	111	2	0.1194	296453	744278	344348
9078	9078	16	1	0	110	2	1.255	6736369	10049536	2947033
9079	9079	16	1	0	95	1	0.05828	334913	426096	93518
9080	9080	16	1	0	116	2	0.4954	2489497	3834885	1086420
9081	9081	16	1	0	111	1	1.257	6020377	9648338	3139859
9082	9082	16	1	0	120	2	0.04903	30689	67707	28420
9083	9083	16	1	0	112	2	0.2269	1886177	2480470	603040
9084	9084	16	1	0	118	2	0.2199	939126	1700094	598542
9085	9085	16	1	0	115	2	0.1033	548534	900823	283594
9086	9086	16	1	2			0.1946	0	673268	346765
9087	9087	16	1	0	117	2	5.712	26179297	41620167	12972315
9088	9088	16	1	0	111	2	0.3343	1618479	2641983	693876
9089	9089	16	1	2			0.4921	0	2056561	1239626
9090	9090	16	1	0	121	2	0.7815	3557440	6319433	2092548
9091	9091	16	1	0	103	2	0.04839	122778	188243	58500
9092	9092	16	1	0	97	1	0.07154	429957	564356	126550
9093	9093	16	1	0	109	2	0.2485	1170858	1901484	672793
9094	9094	16	1	2			0.0471	0	30289	11065
9095	9095	16	1	0	103	1	0.05253	387348	519227	134683
9096	9096	16	1	0	115	2	0.4446	2459440	4103624	1372378
9097	9097	16	1	0	117	2	0.04716	187427	254078	64433
9098	9098	16	1	0	99	1	0.5981	4798704	6588825	1732399
9099	9099	16	1	0	113	2	0.7815	4972450	7079805	2054920
9100	9100	16	1	0	106	2	0.3291	1461877	2408730	907448
9101	9101	16	1	0	124	2	0.1326	548546	1025304	428279
9102	9102	16	1	0	124	3	0.6171	1408507	3747022	1594232
9103	9103	16	1	0	115	2	0.3133	890975	1891514	816125
9104	9104	16	1	0	110	1	0.1501	1198922	1660019	453828
9105	9105	16	1	0	113	2	0.06878	383898	562278	172550
9106	9106	16	1	0	116	2	1.026	2852227	6267587	2227855
9107	9107	16	1	0	104	2	0.1689	368468	822026	323118
9108	9108	16	1	0	112	2	1.961	6375133	12287598	4739807
9109	9109	16	1	0	108	2	0.2686	1340738	2084249	658265
9110	9110	16	1	0	114	2	0.04704	58278	107226	42674
9111	9111	16	1	0	103	1	0.4616	1918336	3501313	1075164
9112	9112	16	1	0	122	3	0.047	18454	42304	18791
9113	9113	16	1	0	126	2	0.1289	536113	995118	354081
9114	9114	16	1	0	121	2	0.6861	3870885	5990254	2002390
9115	9115	16	1	0	109	1	3.17	15610534	24070546	8055437
9116	9116	16	1	0	112	2	0.258	977551	1707777	600327
9117	9117	16	1	0	105	1	0.04714	177687	269881	85036
9118	9118	16	1	0	111	2	0.5641	3850144	5826991	1689863
9119	9119	16	1	0	115	2	0.2559	716896	1584360	621777
9120	9120	16	1	0	110	2	0.4164	3213862	4496014	1177673
9121	9121	16	1	2			0.04699	0	44649	18266
9122	9122	16	1	0	102	1	1.469	13024963	16074012	2947396
9123	9123	16	1	0	117	2	0.2423	1374045	2011981	558987
9124	9124	16	1	2			0.3617	0	1557783	704837
9125	9125	16	1	0	108	2	0.2197	1336879	1938300	543302
9126	9126	16	1	0	97	2	0.04707	115423	152893	38197
9127	9127	16	1	0	112	2	0.09042	548464	830467	239540
9128	9128	16	1	2			0.1582	0	639174	286720
9129	9129	16	1	0	110	2	0.1077	744169	1080760	309752
9130	9130	16	1	0	112	2	4.303	24105154	33454126	8683127
9131	9131	16	1	0	109	2	0.04824	286642	401831	114251
9132	9132	16	1	2			0.4565	0	1814984	846221
9133	9133	16	1	0	114	2	0.7842	4382304	6797080	2258796
9134	9134	16	1	0	103	1	0.5518	4449036	6108896	1697285
9135	9135	16	1	0	100	1	0.287	2325987	3110592	725743
9136	9136	16	1	2			0.04696	0	1506	782
9137	9137	16	1	0	116	2	2.542	4053265	13072358	5325610
9138	9138	16	1	0	120	2	0.3436	1902064	2832357	841208
9139	9139	16	1	0	102	1	0.08188	544987	800371	237108
9140	9140	16	1	3			86	42748874	299364426	150000007
9141	9141	16	1	0	112	2	0.04693	53712	74716	20236
9142	9142	16	1	0	102	2	0.1408	576877	922567	311128
9143	9143	16	1	0	113	2	3.132	14257455	22858867	7327845
9144	9144	16	1	0	108	1	0.07385	707859	916607	207463
9145	9145	16	1	0	106	2	0.3485	3530619	4416708	869070
9146	9146	16	1	0	115	3	0.7676	1427970	4264539	1601633
