row	seed	threads	draw	outcome	moves	passes	time	fringe	closed	mvtree
6963	6963	16	3	2			0.7631	0	3287693	2225467
6964	6964	16	3	2			0.04703	0	2786	1590
6965	6965	16	3	0	96	2	0.6803	1380675	4102920	2172786
6966	6966	16	3	0	95	2	0.9242	3145647	6616401	3088738
6967	6967	16	3	0	103	3	0.08884	266490	571929	268627
6968	6968	16	3	0	97	3	0.2724	896535	1912235	875989
6969	6969	16	3	0	100	3	1.843	2743496	9784857	4954805
6970	6970	16	3	2			0.04687	0	3967	2675
6971	6971	16	3	0	102	4	0.05779	83678	268173	150683
6972	6972	16	3	2			0.04694	0	8601	4700
6973	6973	16	3	0	91	3	0.04779	114229	215626	94614
6974	6974	16	3	0	99	3	0.5687	1986893	4052721	1871261
6975	6975	16	3	0	111	5	0.1681	347781	983683	489993
6976	6976	16	3	0	101	3	2.165	3571561	11747643	5923745
6977	6977	16	3	0	95	3	0.7668	2353095	5248144	2410706
6978	6978	16	3	2			0.04695	0	1204	580
6979	6979	16	3	0	86	2	0.3165	1273060	2387020	963923
6980	6980	16	3	2			0.0469	0	0	0
6981	6981	16	3	0	107	4	1.22	1068367	5701345	3259306
6982	6982	16	3	0	95	4	0.04713	30992	126484	66072
6983	6983	16	3	0	84	2	0.07823	292438	537874	229676
6984	6984	16	3	0	93	3	0.6719	2463080	4900962	2059508
6985	6985	16	3	0	97	3	2.491	6713633	15164691	6842720
6986	6986	16	3	2			0.04884	0	10	7
6987	6987	16	3	0	118	5	0.2156	78858	986518	570681
6988	6988	16	3	0	101	2	0.06507	144621	349204	164275
6989	6989	16	3	0	99	5	0.3926	878982	2330532	1176543
6990	6990	16	3	0	113	4	0.1375	293348	796865	447657
6991	6991	16	3	0	104	4	0.9087	2432073	5748151	2896836
6992	6992	16	3	0	97	3	0.4927	1191226	3046548	1510394
6993	6993	16	3	0	95	3	0.177	501670	1163303	566311
6994	6994	16	3	0	108	4	0.1815	428109	1083281	528778
6995	6995	16	3	0	107	4	0.04725	86514	177649	87177
6996	6996	16	3	0	88	2	0.3929	1919651	3317258	1264378
6997	6997	16	3	0	106	4	0.3887	264856	1916716	1162858
6998	6998	16	3	2			8.849	0	31974640	18231686
6999	6999	16	3	0	92	3	0.1902	831265	1510478	587986
7000	7000	16	3	0	104	4	0.4263	1226751	2985225	1592178
7001	7001	16	3	2			0.04696	0	1788	1073
7002	7002	16	3	0	90	3	0.198	615529	1354306	621886
7003	7003	16	3	2			0.2684	0	1171945	660326
7004	7004	16	3	0	106	5	0.2226	155007	1075480	581857
7005	7005	16	3	2			0.04708	0	37073	20684
7006	7006	16	3	0	96	3	0.04779	72189	159165	67665
7007	7007	16	3	0	107	4	0.173	223411	919627	540780
7008	7008	16	3	0	100	4	0.2757	448621	1534979	845175
7009	7009	16	3	2			0.04693	0	6	3
7010	7010	16	3	0	96	5	0.1483	391807	933621	458081
7011	7011	16	3	0	94	2	0.411	1171290	2667849	1406493
7012	7012	16	3	0	96	2	0.6668	2070436	4516940	2076882
7013	7013	16	3	0	92	3	0.3576	1820105	3076737	1091581
7014	7014	16	3	0	121	6	0.04711	55887	160180	94783
7015	7015	16	3	0	109	4	0.1366	239118	767974	418937
7016	7016	16	3	2			0.6603	0	2765747	1666547
7017	7017	16	3	0	114	5	0.2632	375430	1425715	768355
7018	7018	16	3	0	96	3	0.04701	65824	131991	61430
7019	7019	16	3	0	92	2	0.7658	4139648	6815545	2889353
7020	7020	16	3	0	107	4	0.4875	398242	2356273	1240697
7021	7021	16	3	0	85	2	0.06335	328344	514825	182243
7022	7022	16	3	0	103	3	0.3456	1015728	2321147	1102928
7023	7023	16	3	0	101	4	0.3504	1329762	2569417	1117255
7024	7024	16	3	0	110	6	0.08843	62737	413856	241960
7025	7025	16	3	0	96	2	1.059	2813278	6829576	3271504
7026	7026	16	3	0	86	2	0.5401	2413521	4290916	1680020
7027	7027	16	3	2			0.1345	0	518596	312572
7028	7028	16	3	0	87	2	0.3915	1783124	3123967	1221984
7029	7029	16	3	0	111	5	0.1552	633764	1181777	509290
7030	7030	16	3	0	86	2	0.3617	1859729	3135472	1175391
7031	7031	16	3	0	102	4	0.4424	452939	2265239	1216525
7032	7032	16	3	0	89	3	0.08009	216671	476952	216012
7033	7033	16	3	0	95	3	1.797	2862223	9566543	4928186
7034	7034	16	3	0	97	3	0.07515	180694	442149	216578
7035	7035	16	3	0	92	2	0.2345	618339	1530873	785120
7036	7036	16	3	0	109	5	0.05175	85791	243908	134857
7037	7037	16	3	0	105	5	0.04702	5831	45076	26077
7038	7038	16	3	0	100	3	0.04731	59525	147867	72891
7039	7039	16	3	2			0.04709	0	175267	108518
7040	7040	16	3	0	99	2	0.3678	519603	2091344	1232233
7041	7041	16	3	2			0.04733	0	10505	6308
7042	7042	16	3	0	130	7	0.05392	32680	228230	134573
7043	7043	16	3	0	87	3	0.1839	719440	1369132	556488
7044	7044	16	3	0	115	5	1.44	605153	6252599	3558738
7045	7045	16	3	0	95	3	0.1071	228887	630313	319124
7046	7046	16	3	0	97	2	1.02	2670961	6611069	3161637
7047	7047	16	3	0	84	2	0.04696	24749	49267	20866
7048	7048	16	3	0	96	2	0.1088	414144	773799	268881
7049	7049	16	3	0	93	3	0.06389	151238	362239	169626
7050	7050	16	3	0	110	5	0.1327	305306	785002	416599
7051	7051	16	3	0	103	5	0.04705	55063	185729	90931
7052	7052	16	3	2			4.132	0	15694421	9695411
7053	7053	16	3	2			0.1849	0	797570	484821
7054	7054	16	3	0	99	3	0.2391	540055	1430791	749435
7055	7055	16	3	0	92	3	1.493	5569432	10416403	4097906
7056	7056	16	3	0	111	4	1.398	835759	6534351	3709393
7057	7057	16	3	0	94	3	0.3795	1773698	2955388	1161490
7058	7058	16	3	0	100	3	1.073	2743613	6608429	3168845
7059	7059	16	3	0	115	6	0.1801	282548	969266	502156
7060	7060	16	3	0	116	7	0.04722	4993	110638	65419
7061	7061	16	3	0	98	3	1.745	4299738	10615942	5253306
7062	7062	16	3	0	97	3	0.3208	1182884	2408101	1067295
7063	7063	16	3	0	98	3	1.028	2026117	6077684	2911798
7064	7064	16	3	0	107	5	0.1723	62178	742011	417987
7065	7065	16	3	0	101	3	0.3181	966102	2091542	928354
7066	7066	16	3	0	109	3	0.0637	79627	257364	145660
7067	7067	16	3	0	105	4	0.7448	1520042	4288863	2121336
7068	7068	16	3	2			0.16	0	664492	438617
7069	7069	16	3	0	104	4	0.3693	827337	2280982	1168309
7070	7070	16	3	0	94	3	1.588	6437748	11997565	5088779
7071	7071	16	3	0	103	5	0.04709	34599	129890	76391
7072	7072	16	3	0	89	3	0.04849	105692	246205	104017
7073	7073	16	3	2			0.04689	0	279	161
7074	7074	16	3	0	88	3	0.2381	1122115	1956888	767188
7075	7075	16	3	0	114	6	0.04801	46409	104381	50958
7076	7076	16	3	0	102	5	0.1872	169118	935724	517890
7077	7077	16	3	0	95	2	1.683	4609869	11008247	5285630
7078	7078	16	3	0	91	3	1.011	4559849	8115778	3287040
7079	7079	16	3	0	92	3	0.09531	218168	555493	269916
7080	7080	16	3	0	102	4	0.8587	2674050	5809685	2578716
7081	7081	16	3	0	88	1	0.08113	346880	618067	245036
7082	7082	16	3	0	98	3	0.2205	821739	1623470	728317
7083	7083	16	3	2			0.04694	0	5567	2964
7084	7084	16	3	0	96	3	2.115	4220318	12206764	6274743
7085	7085	16	3	0	98	3	2.258	5262997	13518100	6641915
7086	7086	16	3	0	92	3	0.04697	7947	24958	12714
7087	7087	16	3	0	100	3	0.2699	484814	1543057	760011
7088	7088	16	3	0	92	3	0.548	966381	3152278	1663569
7089	7089	16	3	0	112	5	0.04692	2174	4867	2545
7090	7090	16	3	0	104	5	0.1147	75740	531052	276280
7091	7091	16	3	0	100	3	0.1306	383067	850149	404051
7092	7092	16	3	2			0.04692	0	1992	1106
7093	7093	16	3	2			2.519	0	9788433	6100743
7094	7094	16	3	0	113	4	0.04728	84459	214289	115751
7095	7095	16	3	0	87	2	0.07371	285588	525376	208975
7096	7096	16	3	0	100	4	0.2357	724558	1616315	725369
7097	7097	16	3	2			1.73	0	7034712	4319868
7098	7098	16	3	0	100	3	0.3444	742389	2053791	1002338
7099	7099	16	3	0	92	2	0.4846	2248629	3918005	1527420
7100	7100	16	3	0	109	5	0.07595	143037	413272	201280
7101	7101	16	3	2			0.1439	0	614126	392617
7102	7102	16	3	2			0.04849	0	156542	96769
7103	7103	16	3	0	111	5	0.1923	335566	1080951	640675
7104	7104	16	3	0	113	4	0.06159	66308	297891	168715
7105	7105	16	3	0	97	3	0.7206	2748416	5342783	2300698
7106	7106	16	3	0	92	3	0.2661	1247403	2135365	792969
7107	7107	16	3	0	105	3	0.3865	776269	2226358	1149006
7108	7108	16	3	0	94	4	0.04695	106553	249633	115461
